startup_id,metric,period,value,unit,currency,source_id,value_type,confidence
S0051,funding_Series D,2022-04-01,14130.0,INR Mn,INR,SRC00926,DERIVED,
S0051,funding_Series E,2024-07-29,10044.0,INR Mn,INR,SRC00926,DERIVED,
S0051,funding_Series F (primary; part of $730M primary+secondary),2026-05-15,20880.0,INR Mn,INR,SRC00925,DERIVED,
S0051,funding_Series A,2019-01-10,963.2,INR Mn,INR,SRC00939,DERIVED,HIGH
S0051,funding_Series B,2019-08-14,4695.6,INR Mn,INR,SRC00939,DERIVED,HIGH
S0051,funding_Series C,2021-08-16,3874.0,INR Mn,INR,SRC00940,DERIVED,HIGH
S0051,funding_Series E (secondary),2025-02-11,2571.0,INR Mn,INR,SRC00941,DERIVED,MEDIUM
S0051,funding_Series F (primary),2026-05-15,20880.0,INR Mn,INR,SRC00925,DERIVED,HIGH
S0051,funding_Series F (secondary),2025-09-23,23139.0,INR Mn,INR,SRC00933,DERIVED,HIGH
S0051,funding_Series F (secondary - ongoing),2026-06-18,100.0,INR Mn,INR,SRC00936,DERIVED,MEDIUM
S0052,funding_Seed,2015-10-03,60.2,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Series A,2016-11-12,344.0,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Series B,2017-12-06,688.0,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Series C,2018-09-14,4300.0,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Series D,2019-08-22,8600.0,INR Mn,INR,SRC00981,DERIVED,HIGH
S0052,funding_Series G,2021-12-16,19817.0,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Series H (add-on),2022-06-01,6123.0,INR Mn,INR,SRC00967,DERIVED,MEDIUM
S0052,funding_Venture Debt / Convertible,2023-07-01,4140.0,INR Mn,INR,SRC00982,DERIVED,MEDIUM
S0052,funding_Convertible Note,2024-03-27,4101.3,INR Mn,INR,SRC00983,DERIVED,HIGH
S0052,funding_Conventional Debt,2024-08-03,1339.2,INR Mn,INR,SRC00980,DERIVED,MEDIUM
S0052,funding_Tencent convertible debt,2021,16762.5,INR Mn,INR,SRC00984,DERIVED,HIGH
S0052,funding_Sequoia Capital talks,2020-08-01,14800.0,INR Mn,INR,SRC00976,DERIVED,MEDIUM
S0053,funding_Seed,2019-07-01,258.0,INR Mn,INR,SRC00998,DERIVED,MEDIUM
S0054,funding_Series E,2021-08-03,27565.0,INR Mn,INR,SRC01015,DERIVED,HIGH
S0054,funding_Series D,2021-02-10,8046.0,INR Mn,INR,SRC01015,DERIVED,HIGH
S0054,funding_Series C,2020-02-01,5550.0,INR Mn,INR,SRC01019,DERIVED,MEDIUM
S0054,funding_Debt,2025-05-05,1285.5,INR Mn,INR,SRC01015,DERIVED,HIGH
S0055,funding_Series C,2022-10-03,4710.0,INR Mn,INR,SRC01031,DERIVED,HIGH
S0055,funding_Series C (additional),2024-05-29,200.0,INR Mn,INR,SRC01034,DERIVED,MEDIUM
S0055,funding_Series C,2024-03-01,525.0,INR Mn,INR,SRC01027,DERIVED,HIGH
S0055,funding_Series D,2025-05-01,638.0,INR Mn,INR,SRC01033,DERIVED,HIGH
S0055,funding_Series E (equity),2026-03-24,437.5,INR Mn,INR,SRC01025,DERIVED,HIGH
S0055,funding_Series E (debt),2026-03-24,250.0,INR Mn,INR,SRC01025,DERIVED,HIGH
S0055,funding_Debt,2025-01-01,1714.0,INR Mn,INR,SRC01026,DERIVED,MEDIUM
S0057,funding_Series F,2025-01-09,23567.5,INR Mn,INR,SRC01052,DERIVED,HIGH
S0057,funding_Series E,2021-12-14,11175.0,INR Mn,INR,SRC01054,DERIVED,HIGH
S0057,funding_Series D,2021-02-04,7822.5,INR Mn,INR,SRC01054,DERIVED,MEDIUM
S0058,funding_Seed,2021-03-17,543.85,INR Mn,INR,SRC01066,DERIVED,HIGH
S0058,funding_Series A,2022-03-29,1962.5,INR Mn,INR,SRC01065,DERIVED,HIGH
S0058,funding_Series B,2023-06-01,2980.8,INR Mn,INR,SRC01059,DERIVED,HIGH
S0058,funding_Series B extension,2024-12-09,2008.8,INR Mn,INR,SRC01076,DERIVED,HIGH
S0058,funding_Series C,2026-09-06,8700.0,INR Mn,INR,SRC01058,DERIVED,HIGH
S0059,funding_Series B,2024-01-12,900.0,INR Mn,INR,SRC01092,DERIVED,MEDIUM
S0059,funding_Series B extension / growth equity,2026-03-16,3805.0,INR Mn,INR,SRC01094,DERIVED,HIGH
S0059,funding_Debt,2026-05-06,1305.0,INR Mn,INR,SRC01093,DERIVED,HIGH
S0060,funding_Series B,2021-08-11,2160.5,INR Mn,INR,SRC01113,DERIVED,MEDIUM
S0060,funding_Series D,2024-10-28,1322.46,INR Mn,INR,SRC01106,DERIVED,MEDIUM
S0060,funding_Series D (pending),2025-08-25,13283.5,INR Mn,INR,SRC01104,DERIVED,MEDIUM
S0060,funding_Corporate Minority (Series D extension),2025-11-07,899.85,INR Mn,INR,SRC01103,DERIVED,HIGH
S0061,funding_Series A,2019,344.0,INR Mn,INR,SRC01118,DERIVED,MEDIUM
S0061,funding_pre-Series B,2021-06-01,528.95,INR Mn,INR,SRC01132,DERIVED,MEDIUM
S0061,funding_pre-Series C,2025-02-01,35.0,INR Mn,INR,SRC01118,DERIVED,MEDIUM
S0061,funding_Series C,2026-09-07,4350.0,INR Mn,INR,SRC01118,DERIVED,HIGH
S0062,funding_Series B,2022-04-01,1727.0,INR Mn,INR,SRC01147,DERIVED,MEDIUM
S0062,funding_Series C (tranche 1),2025-03-01,3770.8,INR Mn,INR,SRC01154,DERIVED,HIGH
S0062,funding_Series C (tranche 2),2025-07-16,1714.0,INR Mn,INR,SRC01141,DERIVED,HIGH
S0062,funding_Series C (total),2025-08-11,7284.5,INR Mn,INR,SRC01139,DERIVED,HIGH
S0062,funding_Seed,2020-05-16,36.84,INR Mn,INR,SRC01155,DERIVED,HIGH
S0062,funding_Series A,2021-06-08,372.5,INR Mn,INR,SRC01156,DERIVED,HIGH
S0063,funding_Growth equity,2025-08-19,14569.0,INR Mn,INR,SRC01163,DERIVED,HIGH
S0063,funding_Growth equity (two tranches),2026-03-18,1450.0,INR Mn,INR,SRC01165,DERIVED,HIGH
S0064,funding_Series C,2019-06-22,4386.0,INR Mn,INR,SRC01193,DERIVED,MEDIUM
S0064,funding_Series D,2019-10-01,4300.0,INR Mn,INR,SRC01194,DERIVED,MEDIUM
S0064,funding_Total funding,2021-11-23,26894.5,INR Mn,INR,SRC01189,DERIVED,HIGH
S0065,funding_pre-Series C (second),2026-05-07,5220.0,INR Mn,INR,SRC01200,DERIVED,HIGH
S0065,funding_pre-Series C (first),2023-11-01,2277.0,INR Mn,INR,SRC01202,DERIVED,HIGH
S0065,funding_Series B,2022-09-01,4003.5,INR Mn,INR,SRC01207,DERIVED,HIGH
S0065,funding_Series B (early tranche; Sherpalo participated),2022-01-01,353.25,INR Mn,INR,SRC01204,DERIVED,MEDIUM
S0066,funding_Series A1,2023-06-20,828.0,INR Mn,INR,SRC01216,DERIVED,HIGH
S0066,funding_Series A1 (extension),2024-02-28,167.4,INR Mn,INR,SRC01223,DERIVED,HIGH
S0066,funding_Grant (prize money),2020-08-20,0.25,INR Mn,INR,SRC01215,DERIVED,HIGH
S0067,funding_Venture round (unicorn),2022-03-30,5887.5,INR Mn,INR,SRC01229,DERIVED,HIGH
S0067,funding_UNKNOWN,2022,3768.0,INR Mn,INR,SRC01247,DERIVED,LOW
S0067,funding_Series C (unicorn),2022-03-30,5887.5,INR Mn,INR,SRC01237,DERIVED,HIGH
S0067,funding_Angel,2021-11-03,2.73,INR Mn,INR,SRC01240,DERIVED,LOW
S0068,funding_Series G,2025-09-18,62689.55,INR Mn,INR,SRC01255,DERIVED,HIGH
S0068,funding_Seed/Series A,2019,860.0,INR Mn,INR,SRC01259,DERIVED,MEDIUM
S0068,funding_Series B,2021-02-01,7450.0,INR Mn,INR,SRC01259,DERIVED,HIGH
S0068,funding_debt,2024,4185.0,INR Mn,INR,SRC01261,DERIVED,MEDIUM
S0068,funding_Series F,2025-01-01,10369.7,INR Mn,INR,SRC01266,DERIVED,MEDIUM
S0068,funding_debt,2025,12855.0,INR Mn,INR,SRC01255,DERIVED,HIGH
S0068,funding_debt,2025-02-01,1250.0,INR Mn,INR,SRC01260,DERIVED,MEDIUM
S0068,funding_debt,2026,1250.0,INR Mn,INR,SRC01260,DERIVED,MEDIUM
S0069,funding_Series B,2021-09-14,2607.5,INR Mn,INR,,DERIVED,
S0070,funding_Series C (first institutional equity),2026-08-19,8700.0,INR Mn,INR,SRC01281,DERIVED,
S0070,funding_debt (NCD),2025-07-28,1714.0,INR Mn,INR,SRC01299,DERIVED,
S0070,funding_Conventional Debt (NCD),2025-07-28,1714.0,INR Mn,INR,SRC01299,DERIVED,MEDIUM
S0070,funding_Convertible Debt,2024-05-23,1507.62,INR Mn,INR,SRC01292,DERIVED,MEDIUM
S0070,funding_IPO (planned),2026-08-13,3000.0,INR Mn,INR,SRC01289,DERIVED,MEDIUM
S0070,funding_Preferential shares (NBFC capital),2025,5000.0,INR Mn,INR,SRC00082,DERIVED,MEDIUM
S0071,funding_Series E (tranche 1),2026-07-02,522.0,INR Mn,INR,SRC01308,DERIVED,
S0071,funding_Series D-II,2021-12-13,10802.5,INR Mn,INR,SRC01314,DERIVED,
S0071,funding_Series C,2019-04-24,7740.0,INR Mn,INR,SRC01318,DERIVED,
S0071,funding_Series B,2018-12-12,3100.0,INR Mn,INR,SRC01317,DERIVED,HIGH
S0071,funding_Growth (STIC Investments),2022-05-01,722.2,INR Mn,INR,SRC01310,DERIVED,MEDIUM
S0071,funding_Growth (Flipkart/Walmart-led $145M),2022-01-24,11382.5,INR Mn,INR,SRC01311,DERIVED,HIGH
S0072,funding_Private,2018-05-01,10750.0,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Private,2021-07-01,24212.5,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Series F,2022-01-01,11775.0,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Series F,2022-03-04,3925.0,INR Mn,INR,SRC01332,DERIVED,MEDIUM
S0072,funding_IPO,2025-11-03,334230.0,INR Mn,INR,SRC01321,DERIVED,HIGH
S0072,funding_Series B,2018-01-12,7052.0,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Series C,2018-05-31,10750.0,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Series D,2020-12-21,3034.0,INR Mn,INR,SRC01334,DERIVED,MEDIUM
S0072,funding_Series D,2021-04-20,409.75,INR Mn,INR,SRC01334,DERIVED,MEDIUM
S0072,funding_Series E,2021-05-17,21232.5,INR Mn,INR,SRC01336,DERIVED,HIGH
S0072,funding_Series E,2021-07-06,23467.5,INR Mn,INR,SRC01324,DERIVED,MEDIUM
S0072,funding_Series F,2021-09-16,7450.0,INR Mn,INR,SRC01334,DERIVED,MEDIUM
S0072,funding_Corporate,2022-01-04,1570.0,INR Mn,INR,SRC01337,DERIVED,MEDIUM
S0072,funding_IPO,2025-06-26,222820.0,INR Mn,INR,SRC01323,DERIVED,HIGH
S0072,funding_Secondary,2025-11-06,16958.32,INR Mn,INR,SRC01338,DERIVED,LOW
S0073,funding_Series C (equity+debt),2026-08-05,10440.0,INR Mn,INR,SRC01362,DERIVED,
S0073,funding_Series B,2024-02-05,3348.0,INR Mn,INR,SRC01373,DERIVED, ESTIMATED
S0073,funding_Series A,2023-06-01,1242.0,INR Mn,INR,SRC01371,DERIVED, ESTIMATED
S0074,funding_Series C,2026-03-25,5220.0,INR Mn,INR,SRC01387,DERIVED,
S0074,funding_Series B,2024-06-25,2008.8,INR Mn,INR,SRC01388,DERIVED, ESTIMATED
S0074,funding_Series A,2022-01-19,1413.0,INR Mn,INR,SRC01381,DERIVED, ESTIMATED
S0075,funding_Series C extension,2026-09-03,6090.0,INR Mn,INR,SRC01390,DERIVED,
S0075,funding_Series C,2026-03-17,4176.0,INR Mn,INR,SRC01417,DERIVED,
S0075,funding_venture debt,2025-11-20,100.0,INR Mn,INR,SRC01395,DERIVED,
S0075,funding_Series A,2021-08-14,1303.75,INR Mn,INR,SRC01418,DERIVED,HIGH
S0075,funding_Series B,2024-03-20,2929.5,INR Mn,INR,SRC01403,DERIVED,HIGH
S0075,funding_Reported (unclosed),2025-04-28,10284.0,INR Mn,INR,SRC01399,DERIVED,MEDIUM
S0076,funding_Private growth round (primary + small secondary),2026-08-24,408.0,INR Mn,INR,SRC01438,DERIVED,HIGH
S0076,funding_Series C,2023-09-01,2898.0,INR Mn,INR,SRC01441,DERIVED,HIGH
S0076,funding_Series B,2022,1648.5,INR Mn,INR,SRC01440,DERIVED,MEDIUM
S0076,funding_Series A,2021,447.0,INR Mn,INR,SRC01440,DERIVED,MEDIUM
S0076,funding_Series D,2026-08-24,408.0,INR Mn,INR,SRC01449,DERIVED,HIGH
S0077,funding_Series B (equity + debt + secondary),2025-05-06,21425.0,INR Mn,INR,SRC01457,DERIVED,HIGH
S0078,funding_Private,2025-11-28,2999.5,INR Mn,INR,SRC01467,DERIVED,MEDIUM
S0078,funding_Private,2026-06-23,78300.0,INR Mn,INR,SRC01467,DERIVED,HIGH
S0078,funding_Private,2026-06-23,8265.0,INR Mn,INR,SRC01472,DERIVED,HIGH
S0078,funding_Private,2023-03-01,112.0,INR Mn,INR,SRC01470,DERIVED,MEDIUM
S0079,funding_Series B,2026-01-14,21750.0,INR Mn,INR,SRC01477,DERIVED,HIGH
S0079,funding_Series A,2022-05-01,1334.5,INR Mn,INR,SRC01482,DERIVED,MEDIUM
S0080,funding_Series A,2026-08-24,3219.0,INR Mn,INR,SRC01485,DERIVED,HIGH
S0080,funding_Seed,2025-10-14,741.31,INR Mn,INR,SRC01487,DERIVED,HIGH
S0081,funding_Series B,2025-01-23,1714.0,INR Mn,INR,SRC01491,DERIVED,HIGH
S0081,funding_Series A,2023-07-21,902.52,INR Mn,INR,SRC01492,DERIVED,MEDIUM
S0081,funding_Undisclosed,2023-10-10,571.32,INR Mn,INR,SRC01492,DERIVED,MEDIUM
S0082,funding_Series A,2026-08-05,3045.0,INR Mn,INR,SRC01499,DERIVED,MEDIUM
S0082,funding_Seed,2026-02-05,1305.0,INR Mn,INR,SRC01498,DERIVED,HIGH
S0083,funding_Series B,2021-01-05,7450.0,INR Mn,INR,SRC01506,DERIVED,HIGH
S0083,funding_Private placement,2022,39250.0,INR Mn,INR,SRC01505,DERIVED,MEDIUM
S0083,funding_IPO-UDRHP,2025-10-29,128550.0,INR Mn,INR,SRC01504,DERIVED,HIGH
S0084,funding_Series C,2016-05-01,4300.0,INR Mn,INR,SRC01518,DERIVED,MEDIUM
S0084,funding_IPO,2024-12-11,47876.4,INR Mn,INR,SRC01515,DERIVED,HIGH
S0085,funding_Series G,2021-12-01,24212.5,INR Mn,INR,SRC01531,DERIVED,MEDIUM
S0085,funding_Series G extension (Unattributed VC per CB Insights),2025-04-16,1002.69,INR Mn,INR,SRC01532,DERIVED,MEDIUM
S0085,funding_IPO (planned/rumored),2026-08-05,69600.0,INR Mn,INR,SRC01529,DERIVED,MEDIUM
S0085,funding_Series A,2015-09-26,369.8,INR Mn,INR,SRC01545,DERIVED,MEDIUM
S0085,funding_Series B,2016-11-21,956.32,INR Mn,INR,SRC01545,DERIVED,MEDIUM
S0085,funding_Series C,2018-06-26,2519.8,INR Mn,INR,SRC01545,DERIVED,MEDIUM
S0085,funding_Series D,2019-09-18,2936.9,INR Mn,INR,SRC01545,DERIVED,MEDIUM
S0085,funding_Series E,2021-07-31,11920.0,INR Mn,INR,SRC01546,DERIVED,HIGH
S0085,funding_Series F,2021-09-30,14453.0,INR Mn,INR,SRC01544,DERIVED,HIGH
S0085,funding_Series G extension,2025-04-16,1002.69,INR Mn,INR,SRC01532,DERIVED,MEDIUM
S0085,funding_IPO (planned),2026-08-05,69600.0,INR Mn,INR,SRC01529,DERIVED,MEDIUM
S0085,funding_Oxyzo Series A,2022-03-24,15700.0,INR Mn,INR,SRC01547,DERIVED,HIGH
S0085,funding_Oxyzo debt (NCD),2025-02-24,1000.0,INR Mn,INR,SRC01548,DERIVED,HIGH
S0085,funding_Oxyzo debt (NCD),2025-05-21,5330.0,INR Mn,INR,SRC01549,DERIVED,HIGH
S0085,funding_Oxyzo debt (NCD),2025-03-19,3500.0,INR Mn,INR,SRC01538,DERIVED,HIGH
S0085,funding_Oxyzo equity raise (planned),2025-09-25,12855.0,INR Mn,INR,SRC01550,DERIVED,MEDIUM
S0086,funding_Series A,2019-06-02,344.0,INR Mn,INR,SRC01574,DERIVED,MEDIUM
S0086,funding_Series B,2019-12-17,1032.0,INR Mn,INR,SRC01574,DERIVED,MEDIUM
S0086,funding_Series C,2020-09-26,888.0,INR Mn,INR,SRC01574,DERIVED,MEDIUM
S0086,funding_Series D,2021-04-19,3948.5,INR Mn,INR,SRC01574,DERIVED,MEDIUM
S0086,funding_Series E,2021-12-07,7450.0,INR Mn,INR,SRC01569,DERIVED,HIGH
S0086,funding_Series E extension,2025-07-23,342.8,INR Mn,INR,SRC01573,DERIVED,HIGH
S0087,funding_Private round (series unspecified),2026-09-10,2088.0,INR Mn,INR,SRC01583,DERIVED,HIGH
S0087,funding_Series B,2026-03-24,3306.0,INR Mn,INR,SRC01582,DERIVED,HIGH
S0087,funding_Series A,2025-03-01,1199.8,INR Mn,INR,SRC01585,DERIVED,MEDIUM
S0087,funding_Seed,2024-11-19,167.4,INR Mn,INR,SRC01584,DERIVED,HIGH
S0087,funding_Private round (reported),2026-06-30,1740.0,INR Mn,INR,SRC01595,DERIVED,LOW
S0088,funding_seed,2026-06-24,2784.0,INR Mn,INR,SRC01602,DERIVED,HIGH
S0089,funding_seed,2025-01-07,188.54,INR Mn,INR,SRC01607,DERIVED,HIGH
S0089,funding_series-a,2025-12-10,514.2,INR Mn,INR,SRC01606,DERIVED,HIGH
S0090,funding_series-a,2023-01-10,1407.6,INR Mn,INR,SRC01613,DERIVED,HIGH
S0090,funding_later-stage vc,2024-11-12,1381.05,INR Mn,INR,SRC01622,DERIVED,MEDIUM
S0090,funding_series-a,2025-01-24,519.34,INR Mn,INR,SRC01623,DERIVED,MEDIUM
S0091,funding_series-b,2025-12-11,2485.3,INR Mn,INR,SRC01632,DERIVED,HIGH
S0091,funding_venture,2023,496.8,INR Mn,INR,SRC01633,DERIVED,MEDIUM
S0092,funding_seed,2021-07-29,2607.5,INR Mn,INR,SRC01648,DERIVED,MEDIUM
S0092,funding_growth-equity,2025-02-06,11569.5,INR Mn,INR,SRC01637,DERIVED,HIGH
S0092,funding_growth-equity,2025-08-20,10712.5,INR Mn,INR,SRC01649,DERIVED,HIGH
S0092,funding_planned,2023-09-27,33120.0,INR Mn,INR,SRC01645,DERIVED,MEDIUM
S0093,funding_Series D-II (Later Stage VC),2025-07-25,15854.5,INR Mn,INR,SRC01676,DERIVED,HIGH
S0093,funding_Series D,2021-11-30,2980.0,INR Mn,INR,SRC01677,DERIVED,HIGH
S0093,funding_Secondary,2022-03-09,2355.0,INR Mn,INR,SRC01681,DERIVED,MEDIUM
S0093,funding_Series D-II,2025-07-25,15854.5,INR Mn,INR,SRC01682,DERIVED,HIGH
S0094,funding_Series F,2024-10-18,12555.0,INR Mn,INR,SRC01687,DERIVED,HIGH
S0094,funding_Series E,2021-08-01,48425.0,INR Mn,INR,SRC01691,DERIVED,HIGH
S0094,funding_Debt refinancing,2025-09-11,12855.0,INR Mn,INR,SRC01688,DERIVED,HIGH
S0094,funding_Debt financing,2022-03-08,27475.0,INR Mn,INR,SRC01700,DERIVED,HIGH
S0095,funding_Series B,2025-04-07,11655.2,INR Mn,INR,SRC01723,DERIVED,HIGH
S0095,funding_Series A,2023-05-09,579.6,INR Mn,INR,SRC01724,DERIVED,MEDIUM
S0096,funding_Series E,2025-01-29,5570.5,INR Mn,INR,SRC01740,DERIVED,HIGH
S0096,funding_Debt,2025-03-05,8570.0,INR Mn,INR,SRC01743,DERIVED,HIGH
S0096,funding_Series D,2022-06-22,5887.5,INR Mn,INR,SRC01742,DERIVED,HIGH
S0096,funding_Series C,2021-07-15,4097.5,INR Mn,INR,SRC01749,DERIVED,MEDIUM
S0096,funding_Series A,2020-03-01,407.0,INR Mn,INR,SRC01748,DERIVED,MEDIUM
S0096,funding_Series B,2021-03-16,1266.5,INR Mn,INR,SRC01748,DERIVED,HIGH
S0097,funding_Post-IPO,2023-09-04,1000.91,INR Mn,INR,SRC01760,DERIVED,MEDIUM
S0097,funding_Post-IPO,2021-10-06,3149.84,INR Mn,INR,SRC01760,DERIVED,MEDIUM
S0097,funding_Series C (pre-IPO),2021-02-04,1020.26,INR Mn,INR,SRC01760,DERIVED,MEDIUM
S0098,funding_Series A,2023-10-01,3000.0,INR Mn,INR,SRC01764,DERIVED,
S0098,funding_Series B,2024-08-01,4000.0,INR Mn,INR,SRC01764,DERIVED,
S0098,funding_PE growth,2026-03-20,5000.0,INR Mn,INR,SRC01764,DERIVED,
S0098,funding_growth,2026-07-16,3500.0,INR Mn,INR,SRC01765,DERIVED,
S0098,funding_angel/seed,2021-12-15,2980.0,INR Mn,INR,SRC01770,DERIVED,MEDIUM
S0098,funding_Series A,2023-10-01,2898.0,INR Mn,INR,SRC01770,DERIVED,HIGH
S0098,funding_Series B,2024-08-12,3984.12,INR Mn,INR,SRC01774,DERIVED,HIGH
S0098,funding_PE growth,2026-03-20,5500.0,INR Mn,INR,SRC01764,DERIVED,HIGH
S0098,funding_Series B follow-on,2025-11-25,2210.0,INR Mn,INR,SRC01769,DERIVED,MEDIUM
S0098,funding_Series C,2026-07-16,3500.0,INR Mn,INR,SRC01765,DERIVED,HIGH
S0098,funding_follow-on,2025-08-21,1628.3,INR Mn,INR,SRC01769,DERIVED,MEDIUM
S0098,funding_debt,2025-03-13,2571.0,INR Mn,INR,SRC01769,DERIVED,LOW
S0099,funding_Series C,2024-10-21,2176.2,INR Mn,INR,SRC01777,DERIVED,
S0099,funding_Series C,2021-10-29,1341.0,INR Mn,INR,SRC01781,DERIVED,
S0099,funding_Series B,2018-05-30,1204.0,INR Mn,INR,SRC01781,DERIVED,
S0100,funding_Series D,2023-11-20,662.4,INR Mn,INR,SRC01784,DERIVED,
S0100,funding_Series E,2025-03-13,3428.0,INR Mn,INR,SRC01783,DERIVED,
S0100,funding_IPO (fresh issue),2026-08-31,6800.0,INR Mn,INR,SRC01786,DERIVED,
S0100,funding_Pre-Series D,2022-06-01,785.0,INR Mn,INR,SRC01784,DERIVED,MEDIUM
S0101,funding_Series B ($20M equity + $5M debt),2023-02-08,2070.0,INR Mn,INR,SRC01791,DERIVED,
S0101,funding_Series C (C1 equity close; $50M round: $40M eq + $10M debt),2024-05-27,1255.5,INR Mn,INR,SRC01792,DERIVED,
S0102,funding_equity (first institutional),2026-09-03,2150.0,INR Mn,INR,SRC01800,DERIVED,
S0103,funding_Seed,2024-08-06,418.5,INR Mn,INR,SRC01808,DERIVED,HIGH
S0103,funding_Series A,2026-01-15,1783.5,INR Mn,INR,SRC01807,DERIVED,HIGH
S0104,funding_Series A1,2026-09-09,200.0,INR Mn,INR,SRC01814,DERIVED,HIGH
S0104,funding_Series A,2025-04-24,780.43,INR Mn,INR,SRC01817,DERIVED,MEDIUM
S0104,funding_Grant (prize money),2024-11-26,664.78,INR Mn,INR,SRC01817,DERIVED,MEDIUM
S0104,funding_Series A (cumulative),2026-09-09,375.0,INR Mn,INR,SRC01814,DERIVED,HIGH
S0104,funding_Convertible debt,2026-09-09,150.0,INR Mn,INR,SRC01815,DERIVED,MEDIUM
S0105,funding_Series E (tranche),2025-08-01,1799.7,INR Mn,INR,SRC01829,DERIVED,MEDIUM
S0105,funding_Series E (tranche),2025-12-04,3856.5,INR Mn,INR,SRC01830,DERIVED,HIGH
S0106,funding_Series D,2024-12-18,3348.0,INR Mn,INR,SRC01839,DERIVED,HIGH
S0106,funding_Pre-IPO,2025-09-26,160.0,INR Mn,INR,SRC01838,DERIVED,HIGH
S0106,funding_Series A,2021-08-25,968.5,INR Mn,INR,SRC01853,DERIVED,HIGH
S0106,funding_Series B,2022-01-12,4867.0,INR Mn,INR,SRC01849,DERIVED,HIGH
S0106,funding_Series C,2022-06-01,3925.0,INR Mn,INR,SRC01848,DERIVED,HIGH
S0106,funding_Series C (continued),2023-04-06,300.0,INR Mn,INR,SRC01852,DERIVED,HIGH
S0106,funding_Conventional Debt,2025-03-24,565.62,INR Mn,INR,SRC01847,DERIVED,MEDIUM
S0107,funding_Series B,2024-07-09,265.0,INR Mn,INR,SRC01863,DERIVED,HIGH
S0107,funding_Series C,2025-10-13,350.0,INR Mn,INR,SRC01862,DERIVED,HIGH
S0108,funding_Series B,2026-03-24,4350.0,INR Mn,INR,SRC01873,DERIVED,MEDIUM
S0108,funding_Series A,2025-06-16,21.43,INR Mn,INR,SRC01874,DERIVED,LOW
S0109,funding_Series B,2025-04-10,1156.95,INR Mn,INR,SRC01879,DERIVED,HIGH
S0109,funding_Pre-Series B,2023-09-01,1821.6,INR Mn,INR,SRC01897,DERIVED,MEDIUM
S0109,funding_Seed,2021-07-27,156.45,INR Mn,INR,SRC01890,DERIVED,HIGH
S0109,funding_Series A,2022-06-02,1020.5,INR Mn,INR,SRC01888,DERIVED,HIGH
S0109,funding_Series B (upcoming),2026-03-31,4350.0,INR Mn,INR,SRC01877,DERIVED,MEDIUM
S0110,funding_Series C,2025-06-25,5300.0,INR Mn,INR,SRC01910,DERIVED,HIGH
S0110,funding_Series C extension,2026-02-19,1100.0,INR Mn,INR,SRC01911,DERIVED,HIGH
S0110,funding_Series B extended,2024-10-01,2550.0,INR Mn,INR,SRC01921,DERIVED,MEDIUM
S0110,funding_Series B,2023-07-05,2000.0,INR Mn,INR,SRC01923,DERIVED,HIGH
S0110,funding_Series B extended,2024-09-25,1000.0,INR Mn,INR,SRC01924,DERIVED,HIGH
S0110,funding_Debt,2026-05-21,2700.0,INR Mn,INR,SRC01914,DERIVED,MEDIUM
S0110,funding_PE Growth (rumor),2026-07-14,6960.0,INR Mn,INR,SRC01918,DERIVED,MEDIUM
S0111,funding_strategic/PE growth,2025-01-01,29995.0,INR Mn,INR,SRC01940,DERIVED,MEDIUM
S0112,funding_Series E,2021-05-17,8940.0,INR Mn,INR,SRC01945,DERIVED,HIGH
S0112,funding_Series F,2022-01-28,19625.0,INR Mn,INR,SRC01944,DERIVED,HIGH
S0113,funding_Series E,2021-09-15,11175.0,INR Mn,INR,SRC01967,DERIVED,HIGH
S0114,funding_Series A,2022-06-07,7850.0,INR Mn,INR,SRC01973,DERIVED,HIGH
S0114,funding_Series B,2024-09-20,17577.0,INR Mn,INR,SRC01975,DERIVED,HIGH
S0115,funding_Strategic Investment (Significant Minority),2026-09-11,5320.0,INR Mn,INR,SRC01979,DERIVED,HIGH
S0116,funding_Series A,2015,1591.0,INR Mn,INR,SRC01988,DERIVED,MEDIUM
S0116,funding_Series D,2019-12-05,5160.0,INR Mn,INR,SRC01989,DERIVED,HIGH
S0116,funding_Series E,2024-02-27,8370.0,INR Mn,INR,SRC01986,DERIVED,HIGH
S0116,funding_Series F,2025-02-03,342.4,INR Mn,INR,SRC01990,DERIVED,HIGH
S0116,funding_IPO,2026-01-28,19070.0,INR Mn,INR,SRC01984,DERIVED,HIGH
S0117,funding_Series C,2021-08-18,2980.0,INR Mn,INR,SRC01996,DERIVED,HIGH
S0117,funding_Series D,2025-03-28,4285.0,INR Mn,INR,SRC01995,DERIVED,HIGH
S0118,funding_Seed,2020-06-24,74.0,INR Mn,INR,SRC02002,DERIVED,MEDIUM
