issue_id,severity,sheet,record_id,issue_type,description,suggested_fix,status
AI0222,HIGH,STARTUPS.total_funding_disclosed,S0210,non-numeric value,' | IPO issue  INRMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0223,HIGH,STARTUPS.employee_estimate,S0211,non-numeric value,'UNKNOWN' is a string,split into value/unit/currency,open
AI0224,MEDIUM,STARTUPS.total_funding_disclosed,S0211,DERIVED summary in free text,"'3915.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0225,HIGH,STARTUPS.total_funding_disclosed,S0212,non-numeric value,' | IPO issue  INRMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0226,MEDIUM,STARTUPS.total_funding_disclosed,S0213,DERIVED summary in free text,"'47.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0227,MEDIUM,STARTUPS.total_funding_disclosed,S0214,DERIVED summary in free text,"'19.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0228,MEDIUM,STARTUPS.total_funding_disclosed,S0215,DERIVED summary in free text,"'453.7 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0229,MEDIUM,STARTUPS.total_funding_disclosed,S0216,DERIVED summary in free text,"'157.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0230,MEDIUM,STARTUPS.total_funding_disclosed,S0217,DERIVED summary in free text,"'2500.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0231,MEDIUM,STARTUPS.total_funding_disclosed,S0218,DERIVED summary in free text,"'418.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0232,MEDIUM,STARTUPS.total_funding_disclosed,S0224,DERIVED summary in free text,"'43.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0233,MEDIUM,STARTUPS.total_funding_disclosed,S0225,DERIVED summary in free text,"'2175.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0234,HIGH,STARTUPS.employee_estimate,S0226,non-numeric value,'UNKNOWN' is a string,split into value/unit/currency,open
AI0235,MEDIUM,STARTUPS.total_funding_disclosed,S0226,DERIVED summary in free text,"'1241.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0236,MEDIUM,STARTUPS.total_funding_disclosed,S0228,DERIVED summary in free text,"'21065.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0237,HIGH,STARTUPS.total_funding_disclosed,S0230,non-numeric value,' | IPO issue  USDMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0238,HIGH,STARTUPS.total_funding_disclosed,S0231,non-numeric value,' | IPO issue  USDMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0239,MEDIUM,STARTUPS.total_funding_disclosed,S0234,DERIVED summary in free text,"'5440.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0240,MEDIUM,STARTUPS.total_funding_disclosed,S0235,DERIVED summary in free text,"'2740.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0241,MEDIUM,STARTUPS.total_funding_disclosed,S0236,DERIVED summary in free text,"'85.7 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0242,MEDIUM,STARTUPS.total_funding_disclosed,S0237,DERIVED summary in free text,"'2366.2 Mn INR (equity, DERIVED) + 1766.2 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0243,MEDIUM,STARTUPS.total_funding_disclosed,S0238,DERIVED summary in free text,"'20085.4 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0244,MEDIUM,STARTUPS.total_funding_disclosed,S0239,DERIVED summary in free text,"'674.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0245,MEDIUM,STARTUPS.total_funding_disclosed,S0240,DERIVED summary in free text,"'104.4 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0246,MEDIUM,STARTUPS.total_funding_disclosed,S0241,DERIVED summary in free text,"'29040.9 Mn INR (equity, DERIVED) + 6922.3 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0247,MEDIUM,STARTUPS.total_funding_disclosed,S0242,DERIVED summary in free text,"'9312.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0248,MEDIUM,STARTUPS.total_funding_disclosed,S0243,DERIVED summary in free text,"'130.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0249,MEDIUM,STARTUPS.total_funding_disclosed,S0244,DERIVED summary in free text,"'2571.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0250,MEDIUM,STARTUPS.total_funding_disclosed,S0246,DERIVED summary in free text,"'66.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0251,MEDIUM,STARTUPS.total_funding_disclosed,S0247,DERIVED summary in free text,"'17.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0252,MEDIUM,STARTUPS.total_funding_disclosed,S0248,DERIVED summary in free text,"'94.3 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0253,MEDIUM,STARTUPS.total_funding_disclosed,S0251,DERIVED summary in free text,"'200.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0254,MEDIUM,STARTUPS.total_funding_disclosed,S0252,DERIVED summary in free text,"'420.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0255,MEDIUM,STARTUPS.total_funding_disclosed,S0255,DERIVED summary in free text,"'14449.2 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0256,HIGH,STARTUPS.employee_estimate,S0256,non-numeric value,'200-300' is a string,split into value/unit/currency,open
AI0257,MEDIUM,STARTUPS.total_funding_disclosed,S0256,DERIVED summary in free text,"'10800.3 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0258,MEDIUM,STARTUPS.total_funding_disclosed,S0258,DERIVED summary in free text,"'179304.0 Mn INR (equity, DERIVED) + 502.2 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0259,MEDIUM,STARTUPS.total_funding_disclosed,S0259,DERIVED summary in free text,"'719.9 Mn INR (equity, DERIVED) + 1850.0 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0260,MEDIUM,STARTUPS.total_funding_disclosed,S0260,DERIVED summary in free text,"'105.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0261,MEDIUM,STARTUPS.total_funding_disclosed,S0261,DERIVED summary in free text,"'1044.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0262,MEDIUM,STARTUPS.total_funding_disclosed,S0262,DERIVED summary in free text,"'1.1 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0263,MEDIUM,STARTUPS.total_funding_disclosed,S0263,DERIVED summary in free text,"'85.7 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0264,HIGH,STARTUPS.total_funding_disclosed,S0271,non-numeric value,' | IPO issue  INRMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0265,MEDIUM,STARTUPS.total_funding_disclosed,S0274,DERIVED summary in free text,"'1028.4 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0266,MEDIUM,STARTUPS.total_funding_disclosed,S0275,DERIVED summary in free text,"'330.6 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0267,MEDIUM,STARTUPS.total_funding_disclosed,S0277,DERIVED summary in free text,"'1285.5 Mn INR (equity, DERIVED) + 452.4 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0268,MEDIUM,STARTUPS.total_funding_disclosed,S0278,DERIVED summary in free text,"'4730.4 Mn INR (equity, DERIVED) + 628.0 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0269,MEDIUM,STARTUPS.total_funding_disclosed,S0279,DERIVED summary in free text,"'22.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0270,MEDIUM,STARTUPS.total_funding_disclosed,S0280,DERIVED summary in free text,"'3045.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0271,MEDIUM,STARTUPS.total_funding_disclosed,S0283,DERIVED summary in free text,"'5021.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0272,MEDIUM,STARTUPS.total_funding_disclosed,S0284,DERIVED summary in free text,"'3830.0 Mn INR (equity, DERIVED) | IPO issue 5825.5 INRMn (excluded from private equity total)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0273,MEDIUM,STARTUPS.total_funding_disclosed,S0285,DERIVED summary in free text,"'4600.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0274,MEDIUM,STARTUPS.total_funding_disclosed,S0286,DERIVED summary in free text,"'119980.0 Mn INR (equity, DERIVED) | IPO issue 80.5 USDMn (excluded from private equity total)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0275,MEDIUM,STARTUPS.total_funding_disclosed,S0287,DERIVED summary in free text,"'51276.7 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0276,MEDIUM,STARTUPS.total_funding_disclosed,S0288,DERIVED summary in free text,"'85.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0277,MEDIUM,STARTUPS.total_funding_disclosed,S0289,DERIVED summary in free text,"'87.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0278,MEDIUM,STARTUPS.total_funding_disclosed,S0290,DERIVED summary in free text,"'1827.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0279,MEDIUM,STARTUPS.total_funding_disclosed,S0291,DERIVED summary in free text,"'26309.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0280,MEDIUM,STARTUPS.total_funding_disclosed,S0292,DERIVED summary in free text,"'12533.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0281,MEDIUM,STARTUPS.total_funding_disclosed,S0293,DERIVED summary in free text,"'10000.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0282,MEDIUM,STARTUPS.total_funding_disclosed,S0296,DERIVED summary in free text,"'2285.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0283,MEDIUM,STARTUPS.total_funding_disclosed,S0298,DERIVED summary in free text,"'448.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0284,HIGH,STARTUPS.total_funding_disclosed,S0299,non-numeric value,' | IPO issue 163.0 USDMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0285,MEDIUM,STARTUPS.total_funding_disclosed,S0300,DERIVED summary in free text,"'22.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0286,MEDIUM,STARTUPS.total_funding_disclosed,S0301,DERIVED summary in free text,"'8788.5 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0287,MEDIUM,STARTUPS.total_funding_disclosed,S0302,DERIVED summary in free text,"'435.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0288,MEDIUM,STARTUPS.total_funding_disclosed,S0303,DERIVED summary in free text,"'300.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0289,MEDIUM,STARTUPS.total_funding_disclosed,S0304,DERIVED summary in free text,"'2800.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0290,MEDIUM,STARTUPS.total_funding_disclosed,S0305,DERIVED summary in free text,"'1414.2 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0291,MEDIUM,STARTUPS.total_funding_disclosed,S0306,DERIVED summary in free text,"'257.1 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0292,HIGH,STARTUPS.employee_estimate,S0307,non-numeric value,'UNKNOWN' is a string,split into value/unit/currency,open
AI0293,MEDIUM,STARTUPS.total_funding_disclosed,S0307,DERIVED summary in free text,"'862.1 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0294,MEDIUM,STARTUPS.total_funding_disclosed,S0308,DERIVED summary in free text,"'1740.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0295,MEDIUM,STARTUPS.total_funding_disclosed,S0309,DERIVED summary in free text,"'696.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0296,MEDIUM,STARTUPS.total_funding_disclosed,S0310,DERIVED summary in free text,"'87229.3 Mn INR (equity, DERIVED) + 7450.0 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0297,MEDIUM,STARTUPS.total_funding_disclosed,S0312,DERIVED summary in free text,"'1971.1 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0298,MEDIUM,STARTUPS.total_funding_disclosed,S0313,DERIVED summary in free text,"'5142.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0299,MEDIUM,STARTUPS.total_funding_disclosed,S0314,DERIVED summary in free text,"'666.6 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0300,MEDIUM,STARTUPS.total_funding_disclosed,S0315,DERIVED summary in free text,"'1134.4 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0301,MEDIUM,STARTUPS.total_funding_disclosed,S0316,DERIVED summary in free text,"'4937.8 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0302,MEDIUM,STARTUPS.total_funding_disclosed,S0319,DERIVED summary in free text,"'120.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0303,MEDIUM,STARTUPS.total_funding_disclosed,S0320,DERIVED summary in free text,"'2124.2 Mn INR (equity, DERIVED) + 137.4 Mn INR (debt)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0304,MEDIUM,STARTUPS.total_funding_disclosed,S0322,DERIVED summary in free text,"'104316.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0305,HIGH,STARTUPS.total_funding_disclosed,S0350,non-numeric value,' | IPO issue  USDMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0306,HIGH,STARTUPS.total_funding_disclosed,S0351,non-numeric value,' | IPO issue  USDMn (excluded from private equity total)' is a string,split into value/unit/currency,open
AI0307,MEDIUM,STARTUPS.total_funding_disclosed,S0367,DERIVED summary in free text,"'18017.9 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0308,MEDIUM,STARTUPS.total_funding_disclosed,S0368,DERIVED summary in free text,"'10.0 Mn INR (equity, DERIVED)' carries equity/debt/derivation breakdown; numeric equity round money is in FUNDING.amount_inr_mn",use FUNDING for numeric totals; keep breakdown as documented note,resolved
AI0309,MEDIUM,PEOPLE,S0086//,odd date,start_date: '~2020',normalise to ISO or leave blank with note,open
AI0310,MEDIUM,CUSTOMERS,S0052//,odd date,announced_date: 'FY24',normalise to ISO or leave blank with note,open
AI0311,MEDIUM,CUSTOMERS,S0241//,odd date,announced_date: 'As-of-2026-01',normalise to ISO or leave blank with note,open
AI0312,MEDIUM,CUSTOMERS,S0241//,odd date,announced_date: 'As-of-2026-01',normalise to ISO or leave blank with note,open
AI0313,MEDIUM,LEGAL_REGULATORY,S0024//,odd date,dates: 'FY25',normalise to ISO or leave blank with note,open
AI0314,MEDIUM,LEGAL_REGULATORY,S0055//,odd date,dates: 'FY24-FY25',normalise to ISO or leave blank with note,open
AI0315,MEDIUM,LEGAL_REGULATORY,S0079//,odd date,dates: '2023 approval',normalise to ISO or leave blank with note,open
AI0316,MEDIUM,LEGAL_REGULATORY,S0211//,odd date,dates: 'FY2024-2025',normalise to ISO or leave blank with note,open
AI0317,MEDIUM,NEWS_EVENTS,S0018//EVT00122,odd date,event_date: 'FY2025',normalise to ISO or leave blank with note,open
AI0318,MEDIUM,NEWS_EVENTS,S0018//EVT00123,odd date,event_date: 'FY2026',normalise to ISO or leave blank with note,open
AI0319,MEDIUM,NEWS_EVENTS,S0052//EVT00386,odd date,event_date: '2026 (planned next 12-18 months)',normalise to ISO or leave blank with note,open
AI0320,MEDIUM,NEWS_EVENTS,S0078//EVT00599,odd date,event_date: 'FY26',normalise to ISO or leave blank with note,open
AI0321,MEDIUM,NEWS_EVENTS,S0085//EVT00616,odd date,event_date: 'FY26',normalise to ISO or leave blank with note,open
AI0322,MEDIUM,NEWS_EVENTS,S0129//EVT00905,odd date,event_date: 'late 2025',normalise to ISO or leave blank with note,open
AI0323,LOW,SOURCES,0,invalid URLs,0 malformed URLs in SOURCES.url,no fix needed,resolved
AI0324,MEDIUM,SOURCES,0,duplicate URLs,0 URL rows repeated across companies,dedupe by source_id,resolved
AI0325,LOW,SOURCES,all,source tier mix,"{'T3': 1250, 'T2': 853, 'T5': 122, 'T4': 1326, 'T1': 405}",no action (informational),resolved
AI0326,MEDIUM,CLAIMS,925,claims without source,925 claims have no source_id (many are company-field/quarantined claims),find a real source or demote to note,open
AI0327,LOW,CLAIMS,all,claim evidence tier mix,T1/T2=1574 T3=1708 T4/T5/no=2270,no action (informational),resolved
AI0328,LOW,CONFLICTS,all,conflict ledger summary,"{'resolved': 304, 'preserved-conflict': 467, 'unresolved': 3}",preserved conflicts stay visible (no averaging),resolved
AI0329,LOW,RESEARCH_TASKS,all,task/research control reconciliation,"3319 tasks, 2894 open across 318 companies",verify per RESEARCH_CONTROL flags,resolved
